"TOA5","CR300Series","CR300","4600","CR300-RF407.Std.05.01","CPU:MET-02_Arizaro_v2.CR300","62431","DATA_DIARIO"
"TIMESTAMP","RECORD","BattV_Avg","LoggerTemp_C_Avg","VelViento_ms_Min","VelViento_ms_Avg","DirViento_Grad","Sigma_Theta","VelViento_ms_Max","Rafaga_ms_Max","VelViento_KPH_Min","VelViento_KPH_Avg","VelViento_KPH_Max","TempAmb_C_Min","TempAmb_C_Avg","TempAmb_C_Max","HRelativa_Min","HRelativa_Avg","HRelativa_Max","HRelativa","PBar_mbar_Min","PBar_mbar_Avg","PBar_mbar_Max","Precip_mm_Tot","RadNeta_Wm2_Min","RadNeta_Wm2_Avg","RadNeta_Wm2_Max","DT","Q","TCDT","AltNieve_m","RadSolar_Wm2_Min","RadSolar_Wm2_Avg","RadSolar_Wm2_Max","RadSolar_MJ_Tot","TPRocio_C_Avg","TBHumedo_C_Avg","IndiceCalor_C_Avg"
"TS","RN","Volts","Grad_Celsius","m/s","m/s","Grados_Sexag","Deg","m/s","","","","","Grad_Celsius","Grad_Celsius","Grad_Celsius","%","%","%","%","mbar","mbar","mbar","mm","Watts/m^2","Watts/m^2","Watts/m^2","","","","meters","Watts/m^2","Watts/m^2","Watts/m^2","MJ/m^2","Grad_Celsius","Grad_Celsius","Grad_Celsius"
"","","Avg","Avg","Min","WVc","WVc","WVc","Max","Max","Min","Avg","Max","Min","Avg","Max","Min","Avg","Max","Smp","Min","Avg","Max","Tot","Min","Avg","Max","Smp","Smp","Smp","Smp","Min","Avg","Max","Tot","Avg","Avg","Avg"
"2020-02-18 00:00:00",194,13.29,13.55,0,8.83,292.8,41.9,19.49,18.19,0,31.79,70.17,3.622,8.77,16.91,23.41,54.54,83,56.27,595.8892,597.4877,599.256,0,-131,152.7,912,1.622,191,1.641,0.009,0,404.7,1500,69.9287,-0.687,3.661,8.77
"2020-02-19 00:00:00",195,13.31,14.88,0,6.757,295.4,61.09,18.29,17.05,0,24.32,65.85,5.076,10.5,19.68,9.72,40.92,62.85,55.32,596.8675,598.8091,600.0464,0,-127.3,150.9,849,1.62,187,1.642,0.008,0,420.3,1553,72.62357,-3.032,3.476,10.5
"2020-02-20 00:00:00",196,13.31,15.11,0,6.108,296.3,67.57,15.56,15.27,0,21.99,56.02,5.186,10.58,19.01,18.13,41.32,55.74,51.48,597.6417,599.1852,600.2647,0,-112.1,102.7,851,1.62,183,1.643,0.007,0,331.4,1595,57.26064,-2.569,3.66,10.58
"2020-02-21 00:00:00",197,13.33,13.59,0,5.374,273.3,79.09,17.59,16.6,0,19.34,63.33,5.45,9.66,16.06,28.79,44.34,62.73,49.14,598.3318,599.3978,600.517,0,-180.8,40.69,651.1,1.619,183,1.644,0.006,"NAN","NAN","NAN","NAN",-2.052,3.495,9.66
"2020-02-22 00:00:00",198,13.36,11.78,0,4.579,273,72.1,16.26,14.47,0,16.48,58.54,2.328,7.905,16.15,28,61.15,91.1,77.96,599.5178,600.3382,601.3662,0,-247.2,39.5,681.5,1.629,187,1.642,0.008,0,214.2,1406,37.00826,0.458,3.832,7.905
"2020-02-23 00:00:00",199,13.31,13.09,0,5.978,298.3,58.99,18.39,16.46,0,21.52,66.21,3.722,8.94,16.42,21.74,52.22,78.11,48.71,597.7421,599.8235,601.3419,0,-131.3,168.4,846,1.626,187,1.643,0.007,"NAN","NAN","NAN","NAN",-1.072,3.612,8.94
"2020-02-24 00:00:00",200,13.31,13.02,0,9.91,294.1,26.43,18.56,18.27,0,35.69,66.81,2.772,8.42,16.01,6.868,40.16,62.7,61.19,597.3151,598.7407,600.1641,0,-148.9,154,891,1.63,190,1.643,0.007,0,423.9,1334,73.24824,-5.64,1.709,8.42
"2020-02-25 00:00:00",201,13.32,11.27,0.666,10.98,280.8,25.41,20.92,19.89,2.399,39.52,75.33,2.509,6.869,14.5,8.47,43.73,76.84,76.84,596.1082,597.7988,599.1371,0,-160.7,146.2,862,1.633,190,1.643,0.007,0,412.3,1329,71.24641,-6.062,0.971,6.869
"2020-02-26 00:00:00",202,13.27,10.5,0,11.36,291.5,21.62,21.96,20.96,0,40.91,79.05,1.235,5.92,13.95,9.25,47.93,87.8,68.83,596.4124,597.6575,599.0522,0,-143.6,161.4,905,1.636,192,1.643,0.007,0,415.3,1330,71.75919,-6.004,0.597,5.92
"2020-02-27 00:00:00",203,13.27,10.37,0,6.722,304,62.54,17.89,17.05,0,24.2,64.41,-0.293,5.739,14.46,19.9,50.81,78.58,77.31,597.6963,599.0858,600.2573,0,-132.6,133.3,793.7,1.633,191,1.643,0.007,"NAN","NAN","NAN","NAN",-4.763,0.719,5.739
"2020-02-28 00:00:00",204,13.35,11.26,0,7.547,302.1,60.17,19.73,19.01,0,27.17,71.01,1.266,6.861,15.16,18.4,50.58,81,63.11,597.4759,599.0959,600.2043,0,-131.5,134.3,864,1.632,187,1.643,0.007,0,392.6,1561,67.84473,-3.497,1.665,6.861
"2020-02-29 00:00:00",205,13.31,11.62,0,7.366,303.7,63.89,18.76,18.04,0,26.52,67.53,0.699,7.287,15.53,8.92,39.35,73.58,46.22,598.5362,599.682,600.7996,0,-152,107,820,1.629,187,1.643,0.007,0,386.4,1331,66.76981,-7.216,0.675,7.287
"2020-03-01 00:00:00",206,13.33,12.03,0,5.603,301.4,79.26,17.53,17,0,20.17,63.09,1.639,7.827,16.58,15.11,37.98,68.64,39.1,598.6779,600.4732,601.9739,0,-164.1,111.5,796.5,1.626,190,1.644,0.006,0,394.4,1403,68.14982,-6.544,1.048,7.827
"2020-03-02 00:00:00",207,13.36,11.94,0,5.846,315.4,64.24,20.36,19.31,0,21.04,73.29,2.186,7.738,15.78,14.56,42.34,71.73,31.43,597.8518,600.1263,601.4597,0,-156.3,106.3,912,1.631,191,1.646,0.004,0,357.2,1542,61.72656,-5.503,1.43,7.738
"2020-03-03 00:00:00",208,13.34,11.58,0,6.268,294.4,68.5,17.83,16.53,0,22.56,64.17,1.477,7.097,16.24,5.322,29.45,46.89,37.44,597.827,599.5623,600.8226,0,-147.7,107.7,862,1.623,191,1.644,0.006,"NAN","NAN","NAN","NAN",-10.55,-0.398,7.097
"2020-03-04 00:00:00",209,13.28,11.55,0,4.203,100,83.3,14.93,14.65,0,15.13,53.74,0.851,6.859,14.33,9.88,44.16,80.3,37.42,598.1727,600.0114,601.1611,0,-144,109,634.3,1.627,191,1.644,0.006,"NAN","NAN","NAN","NAN",-6.727,0.762,6.859
"2020-03-05 00:00:00",210,13.37,10.64,0,4.161,225.4,85.9,18.86,17.94,0,14.98,67.89,1.842,6.665,15.24,15.11,38.4,75.17,48.14,598.8531,600.5443,601.7419,0,-97.7,71.73,626.1,1.631,187,1.645,0.005,0,289.4,1363,50.00565,-7.14,0.329,6.665
"2020-03-06 00:00:00",211,13.32,10.3,0,3.534,310.1,92.7,22.29,21.79,0,12.72,80.2,1.094,6.349,14.11,21.81,46.51,76.94,39,599.0359,600.8506,601.8712,0,"NAN","NAN","NAN",1.629,190,1.646,0.004,0,315.7,1325,54.55675,-5.076,0.865,6.349
"2020-03-07 00:00:00",212,13.34,13.14,0,5.604,266.2,79.99,14.43,14.18,0,20.17,51.94,2.883,8.87,16.6,7.894,30.46,48,33.11,598.6164,600.4094,601.7302,0,-142.8,87.3,610.5,1.625,185,1.646,0.004,0,362.1,1293,62.56993,-8.72,0.948,8.87
"2020-03-08 00:00:00",213,13.34,14,0,5.283,291.6,74.49,15.26,14.51,0,19.02,54.94,5.066,9.76,17.15,14.38,26.34,34.42,31.07,597.8763,599.4006,600.495,0,-125.1,83.2,813,1.625,182,1.647,0.003,0,334.6,1407,57.81997,-8.99,1.187,9.76
"2020-03-09 00:00:00",214,13.32,13.92,0,5.294,285.7,70.1,14.93,13.87,0,19.06,53.74,5.4,9.7,17.29,14.62,31.83,43.32,41.27,598.4197,599.7565,601.2944,0,-127.8,82.3,771.4,1.625,186,1.645,0.005,0,320.3,1558,55.3563,-6.713,1.837,9.7
"2020-03-10 00:00:00",215,13.28,9.45,0,4.217,250,90.8,18.46,18.35,0,15.18,66.45,0.648,5.482,13.65,32.76,62.85,95.6,84,600.1301,601.5095,602.8477,0,-226.7,22.46,808,1.635,170,1.643,0.007,0,169.6,1558,29.30767,-1.687,1.828,5.482
"2020-03-11 00:00:00",216,12.95,7.466,0,2.303,158.6,79.22,17.46,17.05,0,8.29,62.85,0.345,2.818,8.81,64.49,89.5,99.1,82.5,599.4891,600.9901,602.5196,0,"NAN","NAN","NAN",1.633,180,1.64,0.01,"NAN","NAN","NAN","NAN",1.21,1.941,2.818
"2020-03-12 00:00:00",217,13.24,8.56,0,4.026,251.6,64.58,17.23,16.62,0,14.49,62.02,0.143,4.091,12.26,27.77,77.11,98.5,61.54,597.5061,598.9501,600.3663,0,-100.4,115.1,1101,1.629,187,1.642,0.008,"NAN","NAN","NAN","NAN",0.105,1.98,4.091
"2020-03-13 00:00:00",218,13.4,10.19,0,4.491,285.9,73.54,15.59,14.52,0,16.17,56.14,2.712,6.196,13.58,32.79,61.44,88,74.8,597.7587,598.9044,600.0697,0,-261.1,97.9,943,1.631,186,1.643,0.007,"NAN","NAN","NAN","NAN",-0.93,2.419,6.196
"2020-03-14 00:00:00",219,13.36,11.68,0,6.074,300,62.8,15.73,14.95,0,21.87,56.62,2.994,7.453,14.63,24.31,52.74,81.4,50.25,598.8965,600.1034,601.313,0,-118.4,112.2,950,1.627,187,1.643,0.007,0,320.2,1703,55.33596,-1.921,2.563,7.453
"2020-03-15 00:00:00",220,13.33,12.64,0,6.636,292.5,58.3,16.96,16.84,0,23.89,61.06,3.601,8.31,16.25,27.51,42.28,62.57,43.71,598.9025,600.3418,601.3481,0,-128.6,129.6,872,1.626,185,1.643,0.007,0,359,1486,62.03435,-4.176,2.068,8.31
"2020-03-16 00:00:00",221,13.32,12.98,0,7.395,297.3,58.87,16.56,15.75,0,26.62,59.62,3.864,8.45,15.52,18.33,34.22,54.23,30.9,598.236,599.7641,600.9366,0,"NAN","NAN","NAN",1.627,189,1.643,0.007,0,380.9,1362,65.8133,-7.108,1.166,8.45
"2020-03-17 00:00:00",222,13.34,12.12,0,8.19,292.7,42.55,18.66,17.98,0,29.49,67.17,2.732,7.725,14.45,17.45,30.2,41.16,38.89,596.9382,598.6571,599.6802,0,-140,121,810,1.63,189,1.643,0.007,0,374.2,1257,64.66036,-9.08,0.191,7.725
"2020-03-18 00:00:00",223,13.32,11.02,0,9.13,299,26.69,18.49,17.63,0,32.86,66.57,1.963,6.792,13.77,14.08,30.39,46.23,37.57,597.257,598.4477,599.5226,0,-159.6,125.7,787.5,1.633,186,1.644,0.006,0,384.8,1267,66.48813,-10.06,-0.526,6.792
"2020-03-19 00:00:00",224,13.31,11.46,0,6.918,297.8,64.52,17.06,16.5,0,24.9,61.42,2.54,7.503,15.73,7.372,25.66,47.24,44.02,597.7626,599.1554,600.3734,0,"NAN","NAN","NAN",1.63,190,1.642,0.008,0,382.3,1250,66.06396,-12.08,-0.599,7.503
"2020-03-20 00:00:00",225,13.31,11.29,0,7.443,280.7,61.49,16.59,15.77,0,26.79,59.74,1.66,7.107,15.12,3.801,26.25,54.79,45.6,597.9594,599.3748,600.4156,0,"NAN","NAN","NAN",1.633,190,1.643,0.007,0,379.8,1258,65.62965,-13.32,-0.827,7.107
"2020-03-21 00:00:00",226,13.33,10.31,0,7.026,281.5,48.64,18.86,16.49,0,25.29,67.89,1.306,6.203,13.16,3.598,25.05,58.09,57.33,596.425,598.1865,599.7567,0,-165.3,102.9,708.1,1.638,189,1.644,0.006,0,378.4,1256,65.38618,-16,-1.616,6.203
"2020-03-22 00:00:00",227,13.26,9,0,6.903,287,55.73,17.39,16.97,0,24.85,62.61,-0.838,4.548,11.63,6.15,40.8,84.5,73.77,596.9568,598.0126,599.1072,0,-156.4,108.9,727,1.639,182,1.642,0.008,0,374.7,1237,64.74171,-9.27,-1.198,4.548
"2020-03-23 00:00:00",228,13.24,9.58,0,7.069,293.5,62.49,15.96,14.62,0,25.45,57.46,-2.276,5.262,13.57,13.34,39.67,85.4,18.87,598.1083,599.3167,600.5241,0,-154.2,95.3,682.2,1.629,189,1.645,0.005,0,372.3,1217,64.33602,-8.78,-0.855,5.262
"2020-03-24 00:00:00",229,13.35,12.9,0,6.7,305.2,53.29,16.53,14.9,0,24.12,59.5,3.803,8.86,16.5,12.32,21.82,40.31,37.59,599.4004,600.6177,601.7943,0,-149.9,98.1,698.7,1.623,189,1.642,0.008,0,365.1,1209,63.09701,-12.43,0.034,8.86
"2020-03-25 00:00:00",230,13.32,13.5,0,7.789,296.4,57.8,17.33,16.57,0,28.04,62.38,4.51,9.22,16.91,20.16,32.45,42.43,41.2,598.3395,600.0202,601.3443,0,-148.7,102.9,746,1.626,192,1.643,0.007,0,353.1,1326,61.01796,-6.761,1.579,9.22
"2020-03-26 00:00:00",231,13.33,10.93,3.932,11.42,297.8,14.71,21.02,20.2,14.15,41.11,75.69,2.236,6.64,13.06,19.84,35.83,51.82,36.01,596.0719,597.6916,599.3755,0,-158.7,135.1,819,1.637,178,1.645,0.005,0,364.2,1213,62.93304,-7.855,0.041,6.64
"2020-03-27 00:00:00",232,13.24,8.05,0,11.09,312.3,30.27,24.89,24.45,0,39.93,89.6,-1.234,3.671,10.41,21.81,43.78,66.26,60.3,593.1624,596.0784,597.8423,0,-160.3,138.7,836,1.644,190,1.641,0.009,0,364.1,1218,62.9197,-7.96,-1.472,3.671
"2020-03-28 00:00:00",233,13.2,7.494,0,7.816,315.7,47.75,18.23,17.81,0,28.14,65.61,-2.935,2.877,10.78,20.02,47.88,77.32,59.12,594.9966,596.17,597.1632,0,-138.5,111.8,752.7,1.639,181,1.643,0.007,0,361.8,1211,62.52602,-8.05,-1.87,2.877
"2020-03-29 00:00:00",234,13.25,9.1,0,7.611,308,53.52,17.53,16.76,0,27.4,63.09,-0.384,4.924,12.68,11.24,31.25,59.91,22.17,595.7053,597.1865,598.5685,0,-168.2,92.3,705.3,1.636,182,1.646,0.004,0,360.2,1198,62.24903,-11.45,-1.72,4.924
"2020-03-30 00:00:00",235,13.38,11.76,0,5.933,291.8,64.38,14.09,13.48,0,21.36,50.74,2.328,8.12,16.36,2.376,16.2,33.81,19.74,598.1938,599.4534,600.6195,0,-165.1,83.5,659.2,1.623,181,1.644,0.006,0,355.2,1197,61.37688,-17.68,-1.21,8.12
"2020-03-31 00:00:00",236,13.32,13.8,0,5.904,291.9,59.41,16.36,14.85,0,21.25,58.9,5.904,10.08,16.88,13.06,24.45,48.47,47.62,599.2236,600.0762,601.1616,0,-135.8,100.2,725.6,1.623,190,1.642,0.008,0,347.6,1176,60.06879,-10.18,1.149,10.08
"2020-04-01 00:00:00",237,13.32,13.9,0,6.197,293,66.43,15.79,14.88,0,22.31,56.86,4.794,9.8,17.01,16.38,33.75,47.75,41.85,598.6122,599.9861,601.0549,0,-136,90.9,675.1,1.622,190,1.642,0.008,0,337.4,1329,58.30048,-5.878,2.141,9.8
"2020-04-02 00:00:00",238,13.29,14.38,0,6.79,285.2,62.8,16.66,14.58,0,24.44,59.98,3.742,10.08,17.35,14.39,31.49,45.08,35.84,598.8908,600.4382,601.7241,0,-136.6,81.3,664.3,1.619,173,1.642,0.008,0,340.1,1176,58.76832,-6.598,2.035,10.08
"2020-04-03 00:00:00",239,13.31,14.31,0,6.276,291.8,71.14,17.33,16.19,0,22.59,62.38,6.318,10.23,17.85,15.43,30.06,41.45,33.83,599.4077,601.1306,602.5891,0,-137.2,68.77,719.1,1.623,190,1.645,0.005,"NAN","NAN","NAN","NAN",-6.812,2.079,10.23
"2020-04-04 00:00:00",240,13.3,14.18,0,8.25,294.6,28.24,16.69,15.98,0,29.7,60.1,4.632,9.8,17.19,13.85,27.68,41.59,31.74,597.325,599.4246,601.2211,0,"NAN","NAN","NAN",1.623,177,1.642,0.008,0,338.4,1155,58.48022,-8.52,1.356,9.8
"2020-04-05 00:00:00",241,13.32,12.67,0,8.58,278.2,39.16,17.79,16.56,0,30.9,64.05,2.66,8.15,15.3,13.3,29.62,54.74,54.68,596.241,597.7393,598.8456,0,-136.5,94.9,694.6,1.633,189,1.643,0.007,0,337.6,1165,58.33159,-9.28,0.395,8.15
"2020-04-06 00:00:00",242,13.26,8.77,"NAN","NAN",294.8,30.78,"NAN",19.76,"NAN","NAN","NAN",0.326,4.299,12.38,23.76,55.3,84.7,63.73,597.2429,598.9199,601.1264,0,-120.1,69.81,870,1.638,190,1.641,0.009,0,255.9,1418,44.21658,-4.535,0.08,4.299
"2020-04-07 00:00:00",243,13.24,9.2,0,5.849,292.1,65.37,18.53,17.75,0,21.06,66.69,0.355,4.873,12.52,10.41,43.11,73.22,28.6,598.5531,600.3636,601.9374,0,-134.8,87.9,770.3,1.633,177,1.642,0.008,0,327.3,1468,56.55777,-7.765,-0.708,4.873
"2020-04-08 00:00:00",244,13.27,8.58,0,7.166,290.9,32.94,18.89,17.89,0,25.8,68.01,-0.728,4.47,11.13,13.61,27.68,47.08,25.18,598.4949,599.7446,600.8718,0,-151.8,98.2,724.1,1.638,186,1.644,0.006,0,323.3,1153,55.86535,-13.18,-2.466,4.47
"2020-04-09 00:00:00",245,13.21,7.849,1.733,8.63,294.4,24.11,20.99,19.1,6.238,31.06,75.57,-0.484,3.755,10.21,17.36,26.63,35.58,31.63,598.003,599.2405,600.3792,0,-135.5,93.3,929,1.637,187,1.642,0.008,0,287.7,1358,49.71218,-13.94,-3.042,3.755
"2020-04-10 00:00:00",246,13.23,6.099,0.367,8.44,303.5,21.42,20.53,19.63,1.319,30.4,73.89,-3.239,1.723,8.04,19.34,40.48,68.53,54,596.8242,598.3226,599.35,0,-131,83.7,894,1.648,190,1.643,0.007,0,278.3,1438,48.09394,-10.59,-3.279,1.723
"2020-04-11 00:00:00",247,13.2,5.59,2.532,9.74,309,15.9,20.99,19.85,9.12,35.06,75.57,-4.354,1.194,7.862,11.73,40.8,72.2,71.39,596.1143,597.4816,598.5474,0,-154.4,106,734.3,1.648,182,1.642,0.008,0,333.8,1135,57.68196,-12.6,-3.944,1.194
"2020-04-12 00:00:00",248,13.21,5.662,3.898,12.33,301.6,15.21,23.86,22.39,14.03,44.4,85.9,-4.111,1.272,8.41,8.81,41.43,81.9,35.14,596.3363,597.5677,599.2313,0,-142.8,116.6,785.6,1.647,173,1.642,0.008,0,332.8,1132,57.51249,-12.77,-3.891,1.272
"2020-04-13 00:00:00",249,13.2,6.334,0.433,11.73,292.3,15.94,25.22,24.09,1.559,42.23,90.8,-2.368,2.032,8.63,12.53,22.21,35.32,23,596.0056,598.0002,599.4391,0,-149.8,109.9,795.7,1.647,187,1.644,0.006,0,328.4,1122,56.75229,-17.81,-4.743,2.032
"2020-04-14 00:00:00",250,13.2,6.148,2.566,12.29,302.3,13.56,21.82,20.55,9.24,44.24,78.57,-3.552,1.757,8.57,12.17,22.79,39.49,35.36,596.4813,597.8001,599.5368,0,-152,100,716,1.644,181,1.641,0.009,"NAN","NAN","NAN","NAN",-17.91,-4.909,1.757
"2020-04-15 00:00:00",251,13.21,6.234,0,8.98,304.9,44.13,17.89,17.47,0,32.31,64.41,-2.55,1.813,9.07,11.68,24.41,37.11,33.1,596.2683,597.7388,598.8832,0,"NAN","NAN","NAN",1.646,181,1.642,0.008,0,278.8,1347,48.18155,-17.15,-4.732,1.813
"2020-04-16 00:00:00",252,13.23,6.917,0,7.64,305.1,59.63,17.83,16.89,0,27.5,64.17,-2.166,2.321,9.89,11.7,27.07,54.96,48.22,596.6044,597.6892,598.7798,0,"NAN","NAN","NAN",1.642,173,1.643,0.007,0,320.5,1088,55.37737,-15.95,-4.132,2.321
"2020-04-17 00:00:00",253,13.26,7.54,0,4.904,304.3,71.91,14.53,13.99,0,17.65,52.3,-0.342,3.174,8.48,19.52,28.27,51.84,32.67,598.1754,599.3768,600.9679,0,-109.3,48.11,641.6,1.64,178,1.644,0.006,0,246.6,1239,42.6142,-13.74,-3.264,3.174
"2020-04-18 00:00:00",254,13.26,6.758,0,3.315,290.2,86,15.49,15.27,0,11.93,55.78,-1.315,3.03,9.82,24.33,37.85,62.09,52.52,599.77,600.8741,602.1348,0,-118.9,59.78,546.6,1.642,186,1.645,0.005,0,276.7,1104,47.82196,-10.15,-2.451,3.03
"2020-04-19 00:00:00",255,13.25,8.08,0,3.677,292,77.71,11.73,11.44,0,13.24,42.22,-0.363,4.095,10.43,14.63,34.08,56.16,26.3,599.5826,600.9236,602.0672,0,-130,51.27,513.5,1.636,182,1.642,0.008,0,279.4,1102,48.28453,-11.2,-2.119,4.095
"2020-04-20 00:00:00",256,13.26,9.65,0,5.917,299,76.42,14.93,13.62,0,21.3,53.74,0.224,5.206,12.34,10.28,21.98,32.27,28.06,599.6662,600.6279,601.6706,0,-150.6,46.56,484.8,1.633,182,1.639,0.011,0,301,1072,52.01389,-15.35,-2.558,5.206
"2020-04-21 00:00:00",257,13.26,9.38,0,6.079,297,67.84,14.96,14.38,0,21.88,53.86,0.244,5.04,11.98,13.1,21.84,28.67,25.72,599.1285,600.5035,601.7029,0,-140.2,53.88,480,1.634,190,1.642,0.008,0,304.2,1054,52.56488,-15.38,-2.66,5.04
"2020-04-22 00:00:00",258,13.27,8.81,0,7.632,295.9,48.85,15.63,14.85,0,27.47,56.26,-0.566,4.381,11.05,14.71,24.66,37.06,36.72,598.6135,600.0425,600.978,0,-145.5,63.27,605.5,1.638,173,1.642,0.008,0,304.3,1048,52.57634,-14.51,-2.817,4.381
"2020-04-23 00:00:00",259,12.97,6.582,0,10.9,287.6,14.73,17.03,16.04,0,39.23,61.3,0.284,2.499,7.075,19.15,26.79,32.27,25.23,499.7323,598.9439,599.4044,0,-157.8,-122.3,54.84,1.638,173,1.644,0.006,0,14.33,284.5,0.6259451,-14.81,-3.884,2.499
"2020-04-24 00:00:00",260,13.2,7.564,0,9.69,311.5,35.49,19.79,18.73,0,34.9,71.25,-0.828,3.453,10.4,7.966,19.25,32.33,21.13,597.2269,598.3617,599.4678,0.508,-163.3,67.26,680.4,1.644,182,1.643,0.007,0,309,1073,53.39522,-18.53,-4.044,3.453
"2020-04-25 00:00:00",261,13.18,6.727,0,12.07,305.3,15.37,25.32,24.09,0,43.44,91.2,-2.216,2.435,9.13,16.06,25.42,38.82,34.17,595.7241,597.341,599.2195,0,-152.5,89.7,723.3,1.642,186,1.642,0.008,0,303,1057,52.35256,-15.69,-4.127,2.435
"2020-04-26 00:00:00",262,13.18,6.943,0,10.4,303.7,27.81,21.66,20.9,0,37.46,77.97,-2.205,2.654,9.54,20.37,35.19,47.91,44.16,597.391,598.7153,600.9754,0,-148.6,87,657.3,1.642,168,1.642,0.008,0,298.9,1044,51.65308,-11.63,-3.092,2.654
"2020-04-27 00:00:00",263,13.19,6.862,0,6.778,325.1,59.51,18.09,17.45,0,24.4,65.13,-3.584,2.878,10.75,12.19,36.1,64.13,28.68,598.808,600.0931,601.2111,0,-155.1,66.16,620.8,1.634,190,1.644,0.006,0,297.7,1055,51.44725,-11.78,-2.972,2.878
"2020-04-28 00:00:00",264,13.22,9.26,5.564,11.63,308.6,10.5,21.86,20.48,20.03,41.88,78.69,0.648,5.119,12.62,16.81,27.84,36.22,34.51,598.5596,599.7611,600.7816,0.254,-153.6,82,705,1.639,177,1.644,0.006,"NAN","NAN","NAN","NAN",-12.31,-1.97,5.119
"2020-04-29 00:00:00",265,13.19,8.27,0,7.428,311.9,42.56,13.49,13.14,0,26.74,48.58,-0.424,4.109,11.45,9.55,25.1,39.96,24.01,598.9949,600.0182,601.1905,0,-149.7,53.22,600,1.64,178,1.641,0.009,0,294.6,1039,50.90799,-15.22,-3.059,4.109
"2020-04-30 00:00:00",266,13.23,7.933,0,6.445,299.4,52.68,17.06,16.3,0,23.2,61.42,-0.666,4.25,11.81,3.52,15.46,29.66,12.84,598.6382,600.1913,601.2582,0,-168,48.1,561.3,1.636,182,1.642,0.008,"NAN","NAN","NAN","NAN",-21.16,-3.952,4.25
"2020-05-01 00:00:00",267,13.25,8.87,0,7.276,310.5,58.18,14.06,13.92,0,26.19,50.62,0.022,5.067,13.01,2.294,7.232,15.27,6.155,599.6149,600.5391,601.7333,0,-178.4,27.28,505.9,1.634,181,1.644,0.006,"NAN","NAN","NAN","NAN",-28.52,-4.264,5.067
"2020-05-02 00:00:00",268,13.33,9.41,0,5.182,301.8,68.06,13.96,13.46,0,18.66,50.26,2.277,6.299,12.89,1.342,4.809,9.14,6.888,599.5247,600.699,601.7321,0,-171.7,25.1,441.1,1.634,177,1.643,0.007,"NAN","NAN","NAN","NAN",-31.9,-3.782,6.299
"2020-05-03 00:00:00",269,13.28,9.55,0,7.175,305,59.24,14.89,13.96,0,25.83,53.62,1.498,5.707,13.45,2.036,5.678,12.35,11.33,599.0187,600.3154,601.4564,0,-176.5,26.56,456,1.636,181,1.644,0.006,0,289,1019,49.93363,-30.9,-4.049,5.707
"2020-05-04 00:00:00",270,13.2,8.94,0,7.694,300.5,56.77,17.46,16.57,0,27.7,62.85,0.284,4.666,12.73,3.424,12.34,27.78,25.31,597.4596,599.3034,600.6385,0,-152.1,29.7,737,1.64,187,1.642,0.008,0,250.6,1400,43.29726,-23.51,-3.985,4.666
"2020-05-05 00:00:00",271,13.17,7.25,2.899,9.39,294.6,16.43,19.79,18.29,10.44,33.81,71.25,-1.416,3.077,9.71,3.483,17.48,30.54,28.4,596.4832,597.992,599.2598,0,-150.6,67.12,645.6,1.642,185,1.644,0.006,0,280.7,1007,48.5049,-20.35,-4.468,3.077
"2020-05-06 00:00:00",272,13.18,7.219,0,8.24,288,29.71,16.79,16.06,0,29.65,60.46,-1.689,2.73,9.27,13.92,22.64,30.12,26.67,596.7271,597.9004,599.3645,0,-149.8,49.49,544.4,1.641,177,1.642,0.008,0,277.5,985,47.9542,-16.9,-4.196,2.73
"2020-05-07 00:00:00",273,13.18,7.685,0,7.408,303.3,61.14,15.43,15.17,0,26.67,55.54,-0.869,3.232,11.28,9.36,22.07,30.82,26.54,597.6796,598.8537,600.1971,0,-145.9,33.94,471.4,1.642,177,1.644,0.006,0,278.3,993,48.09081,-16.82,-3.9,3.232
"2020-05-08 00:00:00",274,13.22,8.34,0,6.663,297.9,72.94,14.29,13.75,0,23.99,51.46,-0.89,3.962,10.38,11.6,19.81,29.5,17.84,598.7389,599.7358,600.8139,0,"NAN","NAN","NAN",1.626,181,1.638,0.012,0,275.6,985,47.63115,-17.5,-3.613,3.962
"2020-05-09 00:00:00",275,13.33,9.29,0,5.001,299.3,68.93,14.99,14.27,0,18,53.98,1.922,5.804,13.14,7.416,15.33,20.99,17.82,599.593,600.5565,601.9247,0,-166.6,30.66,435.2,1.636,177,1.645,0.005,0,275.7,983,47.63943,-18.89,-2.842,5.804
"2020-05-10 00:00:00",276,13.28,9.74,0,6.899,289.2,69.72,14.59,14.19,0,24.83,52.54,0.708,5.701,12.78,3.906,12.6,22.48,22.2,598.7343,599.8725,601.0586,0,-170.1,21.85,464.9,1.635,181,1.643,0.007,0,279.5,1049,48.29596,-22.11,-3.274,5.701
"2020-05-11 00:00:00",277,13.22,8.59,1.033,9.67,292.4,19.98,18.13,17.07,3.719,34.82,65.25,-0.16,4.436,11.35,5.953,19.22,34.69,34.56,597.1515,598.8056,600.0557,0,-156.3,46.96,575.2,1.642,182,1.643,0.007,0,272.5,977,47.08964,-18.04,-3.381,4.436
"2020-05-12 00:00:00",278,13.16,6.919,4.098,10.71,294.8,16.78,16.03,15.23,14.75,38.54,57.7,-1.172,2.577,8.72,11.16,27.21,40.5,32.25,597.0104,598.0482,599.1716,0,-150.7,57.37,597.7,1.645,178,1.643,0.007,0,270.8,973,46.78676,-15.31,-3.92,2.577
